Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code,Price_per_SqFt,Property_Size_Tier,Property_Age,Age_Group
PROP_09622,2025-07-13,315131.0,4,1.0,1029,6174,1.0,0,1997,2016,Metro City,10004,306.2,Small,29,Mordern
PROP_09623,2025-10-27,1149084.0,6,4.0,3246,19476,2.5,0,1997,0,Metro City,10001,354.0,Large,29,Mordern
PROP_09624,2026-01-26,224010.0,4,1.5,1310,7860,2.0,0,2005,0,Greenwood Valley,40081,171.0,Small,21,Mordern
PROP_09626,2025-07-11,1114134.0,4,3.0,3882,23292,2.5,0,1989,0,Tech Park District,30046,287.0,Large,37,Established
PROP_09627,2026-01-31,1453816.0,4,2.5,3994,27958,2.0,0,1954,0,Coastal Suburbs,20012,364.0,Large,72,Established
PROP_09628,2025-11-01,358092.0,1,1.0,1764,3528,1.5,0,1973,0,Metro City,10002,203.0,Medium,53,Established
PROP_09629,2025-08-16,961642.0,5,4.0,2818,11272,2.0,0,1970,2021,Tech Park District,30045,341.2,Medium,56,Established
PROP_09630,2025-08-05,317070.0,3,2.0,1626,4878,1.5,0,2013,2022,Metro City,10004,195.0,Medium,13,Mordern
PROP_09631,2026-05-17,1155665.0,4,2.5,3115,18690,2.0,0,1961,0,Tech Park District,30045,371.0,Large,65,Established
PROP_09632,2025-11-01,1224186.0,5,4.0,3282,13128,3.0,0,1975,0,Greenwood Valley,40081,373.0,Large,51,Established
PROP_09633,2025-10-06,281025.0,4,1.0,1249,6245,1.5,0,2002,0,Coastal Suburbs,20013,225.0,Small,24,Mordern
PROP_09634,2026-02-23,204848.0,1,1.5,868,5208,2.0,0,1986,0,Greenwood Valley,40081,236.0,Small,40,Established
PROP_09635,2026-01-05,232657.0,4,2.5,1181,3543,2.0,0,2013,0,Greenwood Valley,40081,197.0,Small,13,Mordern
PROP_09636,2025-10-30,129150.0,1,1.0,1050,2100,1.5,0,1972,0,Tech Park District,30045,123.0,Small,54,Established
PROP_09637,2026-03-19,117705.0,3,2.0,885,1770,1.5,0,1963,0,Greenwood Valley,40082,133.0,Small,63,Established
PROP_09638,2025-06-25,196206.0,4,2.0,1234,7404,1.0,0,2012,0,Metro City,10002,159.0,Small,14,Mordern
PROP_09639,2026-03-10,923898.0,4,3.0,3581,10743,2.5,0,1971,0,Greenwood Valley,40081,258.0,Large,55,Established
PROP_09640,2025-07-10,327015.0,3,2.0,1521,7605,2.0,0,1961,0,Coastal Suburbs,20013,215.0,Medium,65,Established
PROP_09641,2025-06-24,495444.0,4,1.5,2337,7011,2.0,0,2000,0,Coastal Suburbs,20011,212.0,Medium,26,Mordern
PROP_09642,2026-02-18,941173.0,6,2.5,2969,17814,3.0,0,1989,0,Tech Park District,30046,317.0,Medium,37,Established
PROP_09643,2025-07-26,234676.0,1,2.0,953,1906,2.0,0,2014,2020,Greenwood Valley,40082,246.2,Small,12,Mordern
PROP_09644,2026-02-17,191168.0,3,1.5,928,4640,1.0,0,1964,0,Tech Park District,30046,206.0,Small,62,Established
PROP_09645,2026-01-04,141588.0,3,1.5,828,1656,1.0,0,1954,0,Tech Park District,30045,171.0,Small,72,Established
PROP_09646,2025-12-29,882060.0,6,3.0,3615,18075,2.0,0,1993,0,Tech Park District,30045,244.0,Large,33,Established
PROP_09647,2025-07-19,413345.0,4,2.0,1805,3610,1.0,0,2006,0,Tech Park District,30045,229.0,Medium,20,Mordern
PROP_09648,2026-01-24,365078.0,1,2.0,2051,8204,1.5,0,1963,0,Greenwood Valley,40082,178.0,Medium,63,Established
PROP_09649,2026-05-05,324380.0,3,2.5,2317,9268,1.0,0,2013,0,Greenwood Valley,40081,140.0,Medium,13,Mordern
PROP_09650,2026-03-19,362202.0,3,1.0,2278,6834,1.0,0,1985,0,Greenwood Valley,40081,159.0,Medium,41,Established
PROP_09651,2025-10-08,342624.0,1,1.0,2064,12384,1.5,0,1961,0,Greenwood Valley,40081,166.0,Medium,65,Established
PROP_09652,2025-11-29,303017.0,1,2.0,1859,7436,2.0,0,1961,0,Metro City,10001,163.0,Medium,65,Established
PROP_09653,2025-10-09,278460.0,4,2.0,1326,3978,2.0,0,1967,0,Metro City,10002,210.0,Small,59,Established
PROP_09654,2026-03-27,499176.0,3,2.0,2311,13866,1.0,0,1969,0,Coastal Suburbs,20011,216.0,Medium,57,Established
PROP_09655,2025-07-12,404920.0,1,1.5,1910,5730,1.5,0,1980,0,Greenwood Valley,40081,212.0,Medium,46,Established
PROP_09656,2026-02-13,341600.0,1,1.5,2135,12810,1.5,0,1991,0,Tech Park District,30045,160.0,Medium,35,Established
PROP_09657,2025-06-09,300300.0,3,1.0,1950,7800,1.0,0,1972,0,Metro City,10003,154.0,Medium,54,Established
PROP_09658,2025-07-29,847620.0,4,3.5,3324,19944,2.0,0,1988,0,Coastal Suburbs,20013,255.0,Large,38,Established
PROP_09659,2026-05-05,905972.0,5,2.5,3713,29704,2.0,0,1980,0,Tech Park District,30046,244.0,Large,46,Established
PROP_09660,2026-01-23,428450.0,3,1.0,2255,6765,1.0,0,2014,0,Metro City,10001,190.0,Medium,12,Mordern
PROP_09661,2025-08-31,1050516.0,5,4.0,3699,22194,2.0,0,1968,0,Greenwood Valley,40082,284.0,Large,58,Established
PROP_09662,2025-09-02,583163.0,1,2.5,2111,4222,1.5,0,1984,2018,Coastal Suburbs,20013,276.2,Medium,42,Established
PROP_09663,2025-12-19,388400.0,3,1.0,1942,7768,2.0,0,2010,0,Tech Park District,30045,200.0,Medium,16,Mordern
PROP_09664,2025-06-24,802268.0,5,4.0,2402,14412,2.5,0,1961,0,Greenwood Valley,40081,334.0,Medium,65,Established
PROP_09665,2025-07-13,131760.0,1,1.0,1098,2196,1.0,0,1969,0,Coastal Suburbs,20011,120.0,Small,57,Established
PROP_09666,2025-12-31,384332.0,2,1.5,1556,3112,1.0,0,2015,0,Greenwood Valley,40082,247.0,Medium,11,Mordern
PROP_09667,2026-05-27,175380.0,3,2.5,1185,4740,1.5,0,1974,0,Greenwood Valley,40081,148.0,Small,52,Established
PROP_09668,2025-10-31,857208.0,4,4.0,3247,9741,2.5,0,1959,0,Coastal Suburbs,20011,264.0,Large,67,Established
PROP_09669,2025-11-08,177320.0,3,1.5,1364,6820,1.5,0,1969,0,Greenwood Valley,40082,130.0,Small,57,Established
PROP_09670,2026-03-28,1137030.0,4,3.0,3765,18825,3.0,0,1993,0,Metro City,10002,302.0,Large,33,Established
PROP_09671,2026-01-19,1336823.0,5,4.0,4271,17084,2.5,0,1969,0,Coastal Suburbs,20013,313.0,Large,57,Established
PROP_09672,2026-05-10,214240.0,3,2.0,1339,5356,2.0,0,1982,0,Greenwood Valley,40082,160.0,Small,44,Established
PROP_09673,2026-01-17,525123.0,1,1.5,2161,12966,2.0,0,1970,0,Greenwood Valley,40082,243.0,Medium,56,Established
PROP_09674,2026-04-16,280296.0,2,2.0,2061,8244,2.0,0,1988,0,Coastal Suburbs,20012,136.0,Medium,38,Established
PROP_09675,2025-10-14,1247305.0,5,3.5,3188,12752,2.0,0,1950,2016,Coastal Suburbs,20011,391.2,Large,76,Established
PROP_09676,2025-11-22,350658.0,1,2.0,2277,6831,1.5,0,1959,0,Coastal Suburbs,20013,154.0,Medium,67,Established
PROP_09677,2025-09-04,497516.0,1,2.5,1723,8615,1.5,0,1974,2022,Greenwood Valley,40081,288.7,Medium,52,Established
PROP_09678,2025-09-17,373728.0,1,2.5,1632,3264,2.0,0,1982,0,Coastal Suburbs,20012,229.0,Medium,44,Established
PROP_09679,2025-09-03,294705.0,2,1.0,1593,4779,2.0,0,1972,0,Coastal Suburbs,20012,185.0,Medium,54,Established
PROP_09680,2025-07-11,189735.0,2,1.0,834,5004,1.0,0,1987,2020,Greenwood Valley,40082,227.5,Small,39,Established
PROP_09681,2026-04-06,508245.0,4,1.5,2186,13116,1.5,0,1982,2016,Greenwood Valley,40082,232.5,Medium,44,Established
PROP_09682,2025-10-11,171741.0,1,2.5,1311,6555,1.0,0,1963,0,Tech Park District,30046,131.0,Small,63,Established
PROP_09683,2026-05-11,270027.0,2,1.5,1971,11826,2.0,0,1970,0,Tech Park District,30046,137.0,Medium,56,Established
PROP_09684,2025-07-25,208271.0,4,1.0,891,3564,1.5,0,1974,2019,Coastal Suburbs,20011,233.7,Small,52,Established
PROP_09685,2026-01-09,431325.0,2,1.5,2130,6390,1.0,0,1963,2016,Coastal Suburbs,20013,202.5,Medium,63,Established
PROP_09686,2026-03-01,490646.0,2,1.5,2171,4342,1.0,0,1957,0,Tech Park District,30045,226.0,Medium,69,Established
PROP_09687,2025-06-10,205355.0,1,2.0,1226,7356,2.0,0,1981,2023,Greenwood Valley,40081,167.5,Small,45,Established
PROP_09688,2025-06-03,1094373.0,4,4.0,4193,16772,2.0,0,2005,0,Tech Park District,30046,261.0,Large,21,Mordern
PROP_09689,2025-12-20,535620.0,1,1.5,2260,4520,2.0,0,1988,0,Coastal Suburbs,20011,237.0,Medium,38,Established
PROP_09690,2025-07-30,365092.0,3,1.5,1547,9282,1.5,0,1968,0,Metro City,10002,236.0,Medium,58,Established
PROP_09691,2025-06-07,410172.0,1,1.5,1799,8995,2.0,0,1966,0,Greenwood Valley,40081,228.0,Medium,60,Established
PROP_09692,2025-08-27,444235.0,1,1.0,2167,10835,1.5,0,1997,0,Tech Park District,30045,205.0,Medium,29,Mordern
PROP_09693,2026-05-02,584402.0,4,2.0,2366,4732,1.5,0,1963,0,Tech Park District,30046,247.0,Medium,63,Established
PROP_09694,2026-01-31,1552345.0,4,4.0,4253,12759,2.0,0,1962,0,Coastal Suburbs,20013,365.0,Large,64,Established
PROP_09695,2026-01-22,476982.0,3,2.5,1971,3942,1.5,0,1964,0,Metro City,10002,242.0,Medium,62,Established
PROP_09696,2026-05-21,1474214.0,4,3.5,4298,17192,2.0,0,1993,0,Metro City,10002,343.0,Large,33,Established
PROP_09697,2025-12-25,461760.0,4,1.0,2368,7104,1.0,0,1969,0,Metro City,10002,195.0,Medium,57,Established
PROP_09698,2026-05-03,168064.0,3,2.5,832,2496,1.0,0,2002,0,Coastal Suburbs,20013,202.0,Small,24,Mordern
PROP_09699,2026-04-05,312290.0,3,1.0,1837,5511,1.5,0,2004,2021,Metro City,10001,170.0,Medium,22,Mordern
PROP_09700,2026-02-05,415472.0,3,1.5,2258,9032,2.0,0,1961,0,Metro City,10004,184.0,Medium,65,Established
PROP_09701,2025-11-03,211848.0,3,2.0,1164,5820,1.5,0,1972,0,Greenwood Valley,40082,182.0,Small,54,Established
PROP_09702,2026-04-13,439128.0,2,2.0,1926,11556,1.5,0,1983,0,Coastal Suburbs,20011,228.0,Medium,43,Established
PROP_09703,2026-04-12,385540.0,2,2.5,2084,6252,2.0,0,1978,0,Coastal Suburbs,20012,185.0,Medium,48,Established
PROP_09704,2025-12-02,329750.0,2,1.5,1319,3957,1.5,0,1962,0,Coastal Suburbs,20011,250.0,Small,64,Established
PROP_09705,2026-05-20,377300.0,3,1.5,1715,5145,1.0,0,2010,0,Coastal Suburbs,20011,220.0,Medium,16,Mordern
PROP_09706,2026-05-11,1178478.0,4,2.5,3582,10746,2.5,0,2003,0,Tech Park District,30046,329.0,Large,23,Mordern
PROP_09707,2026-05-20,770585.0,5,2.5,3365,20190,2.5,0,1991,0,Metro City,10001,229.0,Large,35,Established
PROP_09708,2026-05-12,866332.0,4,2.5,3974,11922,2.0,0,1998,0,Metro City,10004,218.0,Large,28,Mordern
PROP_09709,2025-12-20,165075.0,3,1.5,1065,4260,1.0,0,1953,0,Coastal Suburbs,20011,155.0,Small,73,Established
PROP_09710,2025-11-02,1355624.0,6,3.5,4133,24798,3.0,0,1984,0,Coastal Suburbs,20012,328.0,Large,42,Established
PROP_09711,2025-07-15,330616.0,1,1.0,1496,8976,1.0,0,2015,0,Coastal Suburbs,20012,221.0,Small,11,Mordern
PROP_09713,2025-08-09,256965.0,3,2.0,1389,6945,1.5,0,1953,0,Greenwood Valley,40082,185.0,Small,73,Established
PROP_09714,2025-06-08,366690.0,1,1.5,2157,6471,1.5,0,1980,2019,Metro City,10004,170.0,Medium,46,Established
PROP_09715,2025-09-06,1989700.0,6,4.5,4925,64025,2.5,0,1997,0,Metro City,10001,404.0,Large,29,Mordern
PROP_09716,2025-07-28,317889.0,2,2.5,1881,7524,1.5,0,2006,0,Metro City,10004,169.0,Medium,20,Mordern
PROP_09717,2025-06-09,168168.0,1,1.0,1274,7644,2.0,0,1969,0,Coastal Suburbs,20012,132.0,Small,57,Established
PROP_09718,2026-05-23,319009.0,2,1.5,2141,4282,1.0,0,1968,0,Greenwood Valley,40082,149.0,Medium,58,Established
PROP_09719,2025-09-05,324087.0,3,1.0,1831,7324,1.5,0,1973,0,Greenwood Valley,40082,177.0,Medium,53,Established
PROP_09720,2025-06-14,213208.0,3,2.5,919,3676,1.0,0,1958,0,Tech Park District,30045,232.0,Small,68,Established
PROP_09721,2025-09-16,403436.0,1,2.5,2289,6867,1.0,0,2003,2025,Metro City,10002,176.2,Medium,23,Mordern
PROP_09722,2026-02-02,789052.0,5,3.0,3476,17380,2.5,0,1992,0,Greenwood Valley,40082,227.0,Large,34,Established
PROP_09723,2026-04-29,212472.0,4,1.0,1362,6810,1.5,0,1952,0,Metro City,10004,156.0,Small,74,Established
PROP_09724,2025-08-14,1089720.0,6,3.0,4036,28252,2.0,0,2014,0,Coastal Suburbs,20013,270.0,Large,12,Mordern
PROP_09725,2026-04-29,842754.0,6,3.0,2486,7458,2.0,0,1991,0,Greenwood Valley,40081,339.0,Medium,35,Established
PROP_09726,2025-10-02,195937.0,4,2.5,1254,5016,2.0,0,1978,2023,Tech Park District,30046,156.2,Small,48,Established
PROP_09727,2026-01-10,260172.0,3,2.0,1782,7128,2.0,0,1958,0,Greenwood Valley,40082,146.0,Medium,68,Established
PROP_09728,2026-04-17,308406.0,4,1.0,2098,8392,2.0,0,1964,0,Coastal Suburbs,20011,147.0,Medium,62,Established
PROP_09729,2026-03-03,442308.0,1,1.0,1677,3354,2.0,0,1999,2016,Metro City,10004,263.7,Medium,27,Mordern
PROP_09730,2025-09-06,1028510.0,4,3.0,4198,25188,2.0,0,1962,0,Coastal Suburbs,20011,245.0,Large,64,Established
PROP_09731,2025-07-15,437306.0,3,2.5,1405,4215,1.0,0,1987,2025,Tech Park District,30045,311.2,Small,39,Established
PROP_09732,2025-11-02,169814.0,2,1.0,862,2586,2.0,0,1995,0,Tech Park District,30046,197.0,Small,31,Established
PROP_09733,2026-01-24,438246.0,2,2.0,2259,6777,1.0,0,2003,0,Greenwood Valley,40082,194.0,Medium,23,Mordern
PROP_09734,2025-08-15,213640.0,3,1.5,1090,2180,1.5,0,2014,0,Coastal Suburbs,20011,196.0,Small,12,Mordern
PROP_09735,2026-01-29,334856.0,4,1.5,2203,13218,2.0,0,1977,0,Greenwood Valley,40082,152.0,Medium,49,Established
PROP_09736,2026-01-03,430749.0,3,1.0,1881,9405,2.0,0,1965,0,Tech Park District,30046,229.0,Medium,61,Established
PROP_09737,2025-06-12,321552.0,4,2.0,1827,3654,1.0,0,1996,0,Metro City,10001,176.0,Medium,30,Mordern
PROP_09738,2025-07-30,204864.0,4,2.0,1056,3168,1.0,0,1954,0,Metro City,10002,194.0,Small,72,Established
PROP_09739,2025-08-25,314336.0,1,2.0,1786,7144,1.5,0,2001,0,Tech Park District,30046,176.0,Medium,25,Mordern
PROP_09740,2025-08-18,457652.0,4,1.0,1178,2356,1.5,1,1956,2025,Metro City,10001,388.5,Small,70,Established
PROP_09741,2026-05-26,299141.0,3,2.0,993,5958,1.5,0,2014,2022,Metro City,10004,301.2,Small,12,Mordern
PROP_09742,2026-01-14,140668.0,1,2.5,1012,3036,1.5,0,2008,0,Tech Park District,30046,139.0,Small,18,Mordern
PROP_09743,2026-02-04,305486.0,3,1.0,1334,4002,2.0,0,2010,0,Tech Park District,30045,229.0,Small,16,Mordern
PROP_09744,2026-01-28,411366.0,3,1.5,1887,7548,1.0,0,2002,0,Coastal Suburbs,20011,218.0,Medium,24,Mordern
PROP_09745,2025-06-11,404651.0,1,1.5,1831,7324,1.5,0,1961,0,Metro City,10003,221.0,Medium,65,Established
PROP_09746,2026-01-17,248056.0,4,1.5,923,4615,2.0,0,1963,2020,Greenwood Valley,40081,268.7,Small,63,Established
PROP_09747,2026-03-27,125852.0,2,2.5,862,3448,2.0,0,2012,0,Greenwood Valley,40082,146.0,Small,14,Mordern
PROP_09748,2025-10-03,431235.0,4,1.0,2331,13986,1.0,0,1953,2018,Coastal Suburbs,20011,185.0,Medium,73,Established
PROP_09749,2025-09-12,278183.0,4,2.5,1867,11202,1.5,0,1972,0,Metro City,10004,149.0,Medium,54,Established
PROP_09750,2025-10-29,561600.0,4,1.5,2400,14400,2.0,0,1951,0,Coastal Suburbs,20011,234.0,Medium,75,Established
PROP_09751,2026-03-19,1157130.0,6,4.0,3354,26832,3.0,0,1954,0,Coastal Suburbs,20012,345.0,Large,72,Established
PROP_09752,2025-12-18,718863.0,5,2.5,2887,17322,3.0,0,1964,0,Greenwood Valley,40082,249.0,Medium,62,Established
PROP_09753,2025-06-27,350672.0,2,1.0,1736,3472,1.5,0,2001,0,Tech Park District,30046,202.0,Medium,25,Mordern
PROP_09754,2025-11-18,309075.0,4,2.0,1585,4755,1.5,0,2013,0,Greenwood Valley,40081,195.0,Medium,13,Mordern
PROP_09755,2025-06-05,400728.0,2,1.0,2264,13584,1.0,0,2004,0,Metro City,10002,177.0,Medium,22,Mordern
PROP_09756,2025-07-23,285919.0,1,1.0,2087,10435,1.5,0,2003,0,Greenwood Valley,40082,137.0,Medium,23,Mordern
PROP_09757,2026-04-19,207264.0,3,1.5,1524,7620,1.5,0,1963,0,Greenwood Valley,40082,136.0,Medium,63,Established
PROP_09758,2026-01-08,1219158.0,6,3.5,3798,30384,3.0,0,1999,0,Greenwood Valley,40082,321.0,Large,27,Mordern
PROP_09759,2025-12-30,468512.0,1,1.0,1936,5808,1.5,0,1970,0,Tech Park District,30045,242.0,Medium,56,Established
PROP_09760,2026-02-09,174291.0,3,2.5,1417,4251,1.5,0,1968,0,Coastal Suburbs,20011,123.0,Small,58,Established
PROP_09761,2026-03-24,224905.0,2,1.5,1451,4353,1.5,0,1990,0,Coastal Suburbs,20011,155.0,Small,36,Established
PROP_09762,2026-04-02,293706.0,3,2.0,1554,3108,1.0,0,2000,0,Tech Park District,30045,189.0,Medium,26,Mordern
PROP_09763,2026-03-11,737220.0,6,2.5,3351,26808,2.5,0,1957,0,Metro City,10004,220.0,Large,69,Established
PROP_09764,2025-10-27,198900.0,1,2.0,1326,7956,2.0,0,1986,0,Metro City,10001,150.0,Small,40,Established
PROP_09765,2025-06-19,1414957.0,5,3.5,2839,17034,2.5,1,1983,0,Metro City,10003,498.4,Medium,43,Established
PROP_09766,2026-02-05,282204.0,4,1.0,1809,7236,1.5,0,2013,0,Greenwood Valley,40081,156.0,Medium,13,Mordern
PROP_09767,2025-12-22,300272.0,3,1.0,1969,9845,1.5,0,1993,2025,Coastal Suburbs,20011,152.5,Medium,33,Established
PROP_09768,2026-02-04,1047750.0,6,3.0,4191,25146,3.0,0,1987,0,Coastal Suburbs,20013,250.0,Large,39,Established
PROP_09769,2026-02-18,511060.0,3,2.0,2323,9292,1.0,0,1990,0,Coastal Suburbs,20013,220.0,Medium,36,Established
PROP_09770,2026-03-30,252573.0,3,2.0,1287,6435,2.0,0,2002,2023,Tech Park District,30046,196.2,Small,24,Mordern
PROP_09771,2026-04-10,318291.0,2,2.0,1343,4029,2.0,0,2008,0,Greenwood Valley,40082,237.0,Small,18,Mordern
PROP_09772,2026-05-14,275943.0,3,2.5,1559,6236,1.0,0,1956,0,Tech Park District,30045,177.0,Medium,70,Established
PROP_09773,2026-02-05,331903.0,4,1.5,2321,9284,1.5,0,2010,0,Greenwood Valley,40082,143.0,Medium,16,Mordern
PROP_09774,2025-09-27,1085000.0,6,4.0,4375,21875,2.5,0,1950,0,Coastal Suburbs,20013,248.0,Large,76,Established
PROP_09775,2025-07-02,405696.0,1,1.0,2113,8452,2.0,0,1982,0,Greenwood Valley,40082,192.0,Medium,44,Established
PROP_09776,2026-02-26,136308.0,4,1.5,921,2763,1.0,0,1984,0,Coastal Suburbs,20011,148.0,Small,42,Established
PROP_09777,2025-06-10,1277850.0,5,4.0,3651,21906,2.0,0,2001,0,Tech Park District,30046,350.0,Large,25,Mordern
PROP_09778,2026-01-03,297585.0,1,1.0,1945,11670,1.0,0,1993,0,Greenwood Valley,40081,153.0,Medium,33,Established
PROP_09779,2026-03-23,224850.0,4,2.0,1499,5996,1.5,0,1954,0,Coastal Suburbs,20012,150.0,Small,72,Established
PROP_09780,2025-11-09,426405.0,2,2.0,1834,3668,1.5,0,1965,2019,Coastal Suburbs,20012,232.5,Medium,61,Established
PROP_09781,2026-03-11,344230.0,4,2.5,2374,9496,1.5,0,1963,0,Tech Park District,30045,145.0,Medium,63,Established
PROP_09782,2025-07-03,221493.0,3,2.0,1717,6868,2.0,0,1977,0,Metro City,10002,129.0,Medium,49,Established
PROP_09783,2025-10-16,191921.0,1,1.5,839,2517,2.0,0,1990,2016,Coastal Suburbs,20013,228.7,Small,36,Established
PROP_09784,2026-04-28,725694.0,4,3.5,3062,18372,3.0,0,2001,0,Metro City,10003,237.0,Large,25,Mordern
PROP_09785,2025-12-31,277125.0,4,2.0,2217,4434,1.5,0,1952,0,Coastal Suburbs,20011,125.0,Medium,74,Established
PROP_09786,2026-01-29,210735.0,3,1.5,1115,3345,1.0,0,1967,0,Coastal Suburbs,20013,189.0,Small,59,Established
PROP_09787,2025-07-30,454032.0,2,1.5,1882,9410,2.0,0,1962,2022,Metro City,10001,241.2,Medium,64,Established
PROP_09788,2026-02-09,350426.0,1,2.5,2111,6333,1.0,0,1955,0,Coastal Suburbs,20013,166.0,Medium,71,Established
PROP_09789,2026-04-15,241792.0,2,2.0,1889,9445,2.0,0,2002,0,Tech Park District,30045,128.0,Medium,24,Mordern
PROP_09790,2026-04-27,1456935.0,5,4.0,3772,15088,3.0,0,1951,2016,Coastal Suburbs,20013,386.2,Large,75,Established
PROP_09791,2025-11-25,181618.0,1,1.0,1279,5116,1.5,0,1996,0,Tech Park District,30046,142.0,Small,30,Mordern
PROP_09792,2026-01-16,704944.0,1,2.0,2364,4728,1.0,1,1998,0,Metro City,10003,298.2,Medium,28,Mordern
PROP_09793,2026-05-24,775599.0,6,3.0,3711,29688,2.5,0,1974,0,Metro City,10002,209.0,Large,52,Established
PROP_09794,2026-01-10,470664.0,2,1.0,2179,13074,1.0,0,1952,0,Tech Park District,30045,216.0,Medium,74,Established
PROP_09795,2025-06-11,238326.0,2,2.0,1518,4554,1.5,0,1958,0,Greenwood Valley,40081,157.0,Medium,68,Established
PROP_09796,2025-08-22,504446.0,2,2.5,1747,5241,1.0,0,1984,2019,Tech Park District,30046,288.7,Medium,42,Established
PROP_09797,2025-10-26,193285.0,1,2.0,1247,4988,2.0,0,2008,0,Tech Park District,30046,155.0,Small,18,Mordern
PROP_09798,2025-09-07,1210182.0,6,2.5,2638,13190,2.5,0,2001,2021,Tech Park District,30046,458.7,Medium,25,Mordern
PROP_09799,2026-01-27,313632.0,1,2.0,1782,7128,1.5,0,2003,0,Greenwood Valley,40082,176.0,Medium,23,Mordern
PROP_09800,2025-11-24,1280916.0,4,3.5,3519,24633,2.5,0,1986,0,Tech Park District,30046,364.0,Large,40,Established
PROP_09801,2026-01-11,604506.0,4,4.0,2723,16338,3.0,0,1958,0,Coastal Suburbs,20013,222.0,Medium,68,Established
PROP_09802,2025-09-27,290304.0,1,1.5,2268,9072,2.0,0,1991,0,Greenwood Valley,40081,128.0,Medium,35,Established
PROP_09803,2026-02-15,342131.0,2,2.5,1285,3855,2.0,0,1990,2021,Metro City,10002,266.2,Small,36,Established
PROP_09804,2025-09-21,985235.0,5,4.0,3170,22190,2.5,1,2007,0,Metro City,10004,310.8,Large,19,Mordern
PROP_09805,2026-03-28,1475921.0,6,3.5,4229,33832,2.5,0,1992,0,Coastal Suburbs,20013,349.0,Large,34,Established
PROP_09806,2026-05-17,240192.0,3,2.5,1112,6672,1.0,0,1953,0,Coastal Suburbs,20011,216.0,Small,73,Established
PROP_09807,2025-11-21,448238.0,4,1.5,2219,6657,1.5,0,1999,0,Tech Park District,30046,202.0,Medium,27,Mordern
PROP_09808,2026-04-05,1009855.0,4,3.5,3355,13420,2.5,0,2014,0,Metro City,10003,301.0,Large,12,Mordern
PROP_09809,2026-05-03,168714.0,2,2.0,819,3276,2.0,0,1995,0,Coastal Suburbs,20013,206.0,Small,31,Established
PROP_09810,2026-01-26,818424.0,4,3.0,2526,20208,2.0,0,1978,0,Metro City,10002,324.0,Medium,48,Established
PROP_09811,2025-08-07,247900.0,3,2.5,952,2856,2.0,1,1978,0,Tech Park District,30046,260.4,Small,48,Established
PROP_09812,2025-10-29,265438.0,2,2.0,1258,2516,1.5,0,2005,0,Metro City,10003,211.0,Small,21,Mordern
PROP_09813,2026-05-31,162141.0,3,2.0,1103,5515,1.0,0,1955,0,Tech Park District,30046,147.0,Small,71,Established
PROP_09814,2025-12-17,655820.0,1,2.0,2168,8672,1.5,0,2005,2022,Coastal Suburbs,20011,302.5,Medium,21,Mordern
PROP_09815,2025-12-31,1247400.0,5,4.0,4200,21000,2.5,0,2013,0,Tech Park District,30046,297.0,Large,13,Mordern
PROP_09816,2026-05-11,410530.0,1,1.0,1346,4038,1.0,0,1982,2023,Greenwood Valley,40082,305.0,Small,44,Established
PROP_09817,2026-05-01,165359.0,3,1.0,1207,7242,2.0,0,2012,0,Coastal Suburbs,20012,137.0,Small,14,Mordern
PROP_09818,2025-12-02,496964.0,3,2.5,2012,4024,1.0,0,1997,0,Tech Park District,30046,247.0,Medium,29,Mordern
PROP_09819,2026-01-28,1076978.0,5,2.5,3578,28624,3.0,0,2003,0,Greenwood Valley,40082,301.0,Large,23,Mordern
PROP_09820,2025-08-22,357126.0,3,1.0,1546,6184,2.0,0,1965,0,Tech Park District,30046,231.0,Medium,61,Established
PROP_09821,2026-04-15,421575.0,4,1.5,1606,9636,2.0,0,1994,2018,Greenwood Valley,40082,262.5,Medium,32,Established
PROP_09822,2025-09-15,263855.0,2,2.5,934,2802,1.5,0,1975,2021,Coastal Suburbs,20013,282.5,Small,51,Established
PROP_09823,2025-10-23,301702.0,1,2.5,1219,6095,1.0,0,1990,2019,Greenwood Valley,40082,247.5,Small,36,Established
PROP_09824,2026-05-20,240380.0,3,1.5,1414,2828,1.5,0,1961,0,Tech Park District,30045,170.0,Small,65,Established
PROP_09825,2025-07-15,374400.0,3,2.0,2400,9600,1.0,0,2014,0,Greenwood Valley,40082,156.0,Medium,12,Mordern
PROP_09826,2026-05-08,127440.0,3,1.5,944,2832,2.0,0,1992,0,Tech Park District,30046,135.0,Small,34,Established
PROP_09827,2026-02-03,1333248.0,4,3.5,2976,23808,2.5,1,1966,0,Tech Park District,30046,448.0,Medium,60,Established
PROP_09828,2025-08-06,925126.0,4,4.0,2731,10924,2.5,0,2003,2024,Greenwood Valley,40081,338.7,Medium,23,Mordern
PROP_09829,2025-08-28,256760.0,4,2.0,1960,11760,1.5,0,1996,0,Greenwood Valley,40081,131.0,Medium,30,Mordern
PROP_09830,2025-09-11,758100.0,5,3.5,2660,7980,3.0,0,1996,0,Coastal Suburbs,20013,285.0,Medium,30,Mordern
PROP_09831,2025-08-20,282141.0,3,1.5,2001,6003,1.5,0,1998,0,Greenwood Valley,40081,141.0,Medium,28,Mordern
PROP_09832,2026-04-07,379456.0,2,1.0,1568,7840,1.5,0,1954,0,Greenwood Valley,40082,242.0,Medium,72,Established
